29999, , , , ,Learning rate = 0.100000 - lr decay = 1.000000 - C_update = 1 - hidden layers: 32
-200.000000,     0.409669
-200.000000,     0.426794
-200.000000,     0.385717
-200.000000,     0.520143
-200.000000,     0.731485
-200.000000,     0.925928
-200.000000,     0.979769
-200.000000,     0.991606
-200.000000,     0.996208
-200.000000,     0.997910
-200.000000,     0.998654
-200.000000,     0.999040
-200.000000,     0.999266
-200.000000,     0.999410
-200.000000,     0.999489
-200.000000,     0.999555
-200.000000,     0.999566
-200.000000,     0.999622
-200.000000,     0.999618
-200.000000,     0.999648
-200.000000,     0.999710
-200.000000,     0.999777
-200.000000,     0.999811
-200.000000,     0.999834
-200.000000,     0.999862
-200.000000,     0.999877
-200.000000,     0.999895
-200.000000,     0.999900
-200.000000,     0.999913
-200.000000,     0.999916
-200.000000,     0.999924
-200.000000,     0.999926
-200.000000,     0.999930
-200.000000,     0.999935
-200.000000,     0.999939
-200.000000,     0.999940
-200.000000,     0.999944
-200.000000,     0.999944
-200.000000,     0.999946
-200.000000,     0.999949
-200.000000,     0.999949
-200.000000,     0.999950
-200.000000,     0.999949
-200.000000,     0.999949
-200.000000,     0.999951
-200.000000,     0.999953
-200.000000,     0.999953
-200.000000,     0.999953
-200.000000,     0.999952
-200.000000,     0.999954
-200.000000,     0.999953
-200.000000,     0.999953
-200.000000,     0.999951
-200.000000,     0.999954
-200.000000,     0.999955
-200.000000,     0.999955
-200.000000,     0.999955
-200.000000,     0.999955
-200.000000,     0.999953
-200.000000,     0.999955
-200.000000,     0.999955
-200.000000,     0.999955
-200.000000,     0.999954
-200.000000,     0.999950
-200.000000,     0.999955
-200.000000,     0.999951
-200.000000,     0.999955
-200.000000,     0.999955
-200.000000,     0.999954
-200.000000,     0.999952
-200.000000,     0.999951
-200.000000,     0.999955
-200.000000,     0.999951
-200.000000,     0.999951
-200.000000,     0.999953
-200.000000,     0.999954
-200.000000,     0.999954
-200.000000,     0.999955
-200.000000,     0.999953
-200.000000,     0.999954
-200.000000,     0.999954
-200.000000,     0.999951
-200.000000,     0.999952
-200.000000,     0.999953
-200.000000,     0.999952
-200.000000,     0.999954
-200.000000,     0.999953
-200.000000,     0.999951
-200.000000,     0.999951
