x, , , , ,Learning rate = 0.010000 - lr decay = 1.000000 - C_update = 1 - actor hid layers: 16 - critic hid layers: 16
10.000000,     0.555556
14.000000,     0.538525
12.000000,     0.545698
15.000000,     0.536252
25.000000,     0.521650
19.000000,     0.528718
16.000000,     0.534249
26.000000,     0.520951
21.000000,     0.526114
13.000000,     0.543093
15.000000,     0.537472
26.000000,     0.522185
19.000000,     0.530487
18.000000,     0.532631
16.000000,     0.537248
25.000000,     0.525271
19.000000,     0.533048
16.000000,     0.539650
29.000000,     0.524990
26.000000,     0.528323
20.000000,     0.536036
13.000000,     0.553126
20.000000,     0.538997
13.000000,     0.556398
11.000000,     0.566688
10.000000,     0.574212
13.000000,     0.561491
14.000000,     0.559644
22.000000,     0.546009
11.000000,     0.575084
9.000000,     0.589969
14.000000,     0.566709
19.000000,     0.557367
13.000000,     0.574235
19.000000,     0.561764
20.000000,     0.562201
10.000000,     0.595314
22.000000,     0.563335
15.000000,     0.578722
22.000000,     0.568474
13.000000,     0.590978
21.000000,     0.575551
12.000000,     0.600762
13.000000,     0.599550
11.000000,     0.612072
11.000000,     0.615567
11.000000,     0.618878
16.000000,     0.603084
17.000000,     0.604214
11.000000,     0.629401
19.000000,     0.606940
26.000000,     0.601250
16.000000,     0.620088
15.000000,     0.627141
13.000000,     0.638567
12.000000,     0.647305
16.000000,     0.636809
9.000000,     0.675592
13.000000,     0.653627
17.000000,     0.644462
13.000000,     0.660913
13.000000,     0.664171
18.000000,     0.652086
17.000000,     0.657402
10.000000,     0.690750
8.000000,     0.713301
12.000000,     0.684073
16.000000,     0.672397
11.000000,     0.697288
13.000000,     0.689345
9.000000,     0.718487
9.000000,     0.720576
10.000000,     0.713205
15.000000,     0.689005
11.000000,     0.708051
11.000000,     0.708065
10.000000,     0.714681
16.000000,     0.685480
16.000000,     0.684792
9.000000,     0.721816
13.000000,     0.694293
14.000000,     0.689165
16.000000,     0.681281
10.000000,     0.708102
8.000000,     0.725676
9.000000,     0.711556
11.000000,     0.693153
11.000000,     0.690522
14.000000,     0.673558
12.000000,     0.678865
10.000000,     0.687129
11.000000,     0.675773
9.000000,     0.686202
9.000000,     0.681654
13.000000,     0.652400
9.000000,     0.673365
22.000000,     0.623472
15.000000,     0.632870
22.000000,     0.613545
15.000000,     0.623509
9.000000,     0.650282
10.000000,     0.638303
12.000000,     0.622983
32.000000,     0.585859
12.000000,     0.615380
19.000000,     0.591421
14.000000,     0.599101
14.000000,     0.595041
16.000000,     0.585734
11.000000,     0.600514
15.000000,     0.581424
26.000000,     0.561199
67.000000,     0.544714
27.000000,     0.553883
20.000000,     0.557920
11.000000,     0.579175
16.000000,     0.557948
48.000000,     0.530856
10.000000,     0.574612
21.000000,     0.540648
14.000000,     0.552426
10.000000,     0.568051
22.000000,     0.534135
16.000000,     0.542492
66.000000,     0.515338
13.000000,     0.548705
17.000000,     0.537168
45.000000,     0.516122
13.000000,     0.545690
34.000000,     0.518018
19.000000,     0.530068
24.000000,     0.523387
21.000000,     0.526098
19.000000,     0.528477
16.000000,     0.533688
66.000000,     0.507827
25.000000,     0.520885
13.000000,     0.541671
21.000000,     0.525022
17.000000,     0.531363
12.000000,     0.545655
29.000000,     0.518113
20.000000,     0.526633
15.000000,     0.536120
28.000000,     0.519031
11.000000,     0.550730
20.000000,     0.527226
14.000000,     0.539467
13.000000,     0.542799
21.000000,     0.526119
19.000000,     0.528935
13.000000,     0.542948
14.000000,     0.540055
18.000000,     0.531213
22.000000,     0.525611
12.000000,     0.547298
22.000000,     0.525547
12.000000,     0.547188
22.000000,     0.525286
14.000000,     0.539832
38.000000,     0.514698
30.000000,     0.518328
24.000000,     0.522809
11.000000,     0.551022
25.000000,     0.521674
17.000000,     0.532044
11.000000,     0.550794
19.000000,     0.528582
17.000000,     0.532173
11.000000,     0.551011
13.000000,     0.542957
32.000000,     0.517604
14.000000,     0.540227
28.000000,     0.520403
21.000000,     0.527148
11.000000,     0.552390
13.000000,     0.544042
18.000000,     0.531684
20.000000,     0.528564
53.000000,     0.511525
24.000000,     0.523400
15.000000,     0.537091
16.000000,     0.534156
16.000000,     0.533870
23.000000,     0.523056
21.000000,     0.525123
14.000000,     0.538475
15.000000,     0.535736
16.000000,     0.533460
14.000000,     0.538799
17.000000,     0.531775
26.000000,     0.520809
16.000000,     0.534535
11.000000,     0.551551
17.000000,     0.533152
28.000000,     0.520868
23.000000,     0.525588
13.000000,     0.545221
25.000000,     0.524807
12.000000,     0.549813
37.000000,     0.518167
26.000000,     0.524210
21.000000,     0.529352
19.000000,     0.532046
51.000000,     0.513849
18.000000,     0.533251
48.000000,     0.514085
11.000000,     0.553318
17.000000,     0.534122
24.000000,     0.524125
57.000000,     0.510796
27.000000,     0.520640
18.000000,     0.530409
46.000000,     0.511742
17.000000,     0.531675
10.000000,     0.555991
21.000000,     0.525288
39.000000,     0.513381
16.000000,     0.533573
14.000000,     0.538703
34.000000,     0.515369
16.000000,     0.533580
15.000000,     0.535840
27.000000,     0.519375
25.000000,     0.520947
11.000000,     0.550133
47.000000,     0.510944
28.000000,     0.518603
12.000000,     0.545498
39.000000,     0.513192
29.000000,     0.517877
70.000000,     0.507263
26.000000,     0.520010
24.000000,     0.521751
15.000000,     0.535735
28.000000,     0.518535
12.000000,     0.545501
28.000000,     0.518532
19.000000,     0.527800
25.000000,     0.520871
12.000000,     0.545500
18.000000,     0.529521
15.000000,     0.535875
19.000000,     0.527976
31.000000,     0.516956
26.000000,     0.520252
13.000000,     0.541906
15.000000,     0.535917
64.000000,     0.508087
32.000000,     0.516299
12.000000,     0.545622
12.000000,     0.545722
17.000000,     0.531432
18.000000,     0.529524
33.000000,     0.515715
20.000000,     0.526410
18.000000,     0.529454
12.000000,     0.545482
21.000000,     0.525007
26.000000,     0.520006
17.000000,     0.531251
15.000000,     0.535726
20.000000,     0.526320
20.000000,     0.526318
39.000000,     0.513166
12.000000,     0.545473
29.000000,     0.517860
24.000000,     0.521742
20.000000,     0.526330
17.000000,     0.531256
12.000000,     0.545548
42.000000,     0.512252
21.000000,     0.525078
16.000000,     0.533552
25.000000,     0.521045
21.000000,     0.525326
12.000000,     0.545814
16.000000,     0.533946
23.000000,     0.523515
9.000000,     0.563402
25.000000,     0.521732
12.000000,     0.546660
21.000000,     0.526004
35.000000,     0.515751
18.000000,     0.530429
53.000000,     0.510675
14.000000,     0.539724
14.000000,     0.539404
28.000000,     0.519368
20.000000,     0.526921
32.000000,     0.516551
9.000000,     0.562958
17.000000,     0.531511
27.000000,     0.519340
16.000000,     0.533465
27.000000,     0.519313
14.000000,     0.538484
14.000000,     0.538472
24.000000,     0.521770
37.000000,     0.513904
17.000000,     0.531252
29.000000,     0.517883
27.000000,     0.519250
12.000000,     0.545456
9.000000,     0.562542
13.000000,     0.541684
63.000000,     0.508070
14.000000,     0.538489
17.000000,     0.531281
17.000000,     0.531312
8.000000,     0.571617
30.000000,     0.517451
28.000000,     0.518845
29.000000,     0.518116
36.000000,     0.514728
23.000000,     0.523375
52.000000,     0.510706
14.000000,     0.540005
18.000000,     0.530954
26.000000,     0.522180
30.000000,     0.519961
14.000000,     0.541503
16.000000,     0.536787
22.000000,     0.527552
18.000000,     0.533052
24.000000,     0.525345
13.000000,     0.544825
18.000000,     0.532922
10.000000,     0.558473
18.000000,     0.532404
11.000000,     0.552931
26.000000,     0.523129
14.000000,     0.540837
27.000000,     0.521585
60.000000,     0.510751
18.000000,     0.531836
24.000000,     0.523421
17.000000,     0.533413
23.000000,     0.524803
11.000000,     0.552699
77.000000,     0.508415
22.000000,     0.526245
20.000000,     0.529091
15.000000,     0.538215
19.000000,     0.531456
31.000000,     0.520341
25.000000,     0.525909
13.000000,     0.546804
12.000000,     0.553093
22.000000,     0.530904
12.000000,     0.553233
25.000000,     0.530036
27.000000,     0.527765
15.000000,     0.544450
23.000000,     0.532712
14.000000,     0.549598
19.000000,     0.537401
22.000000,     0.533409
17.000000,     0.540794
31.000000,     0.526829
10.000000,     0.566830
13.000000,     0.550226
26.000000,     0.528543
34.000000,     0.523142
19.000000,     0.534911
25.000000,     0.527324
23.000000,     0.528182
20.000000,     0.530581
46.000000,     0.514638
34.000000,     0.517831
30.000000,     0.519312
13.000000,     0.542704
11.000000,     0.550746
63.000000,     0.508703
45.000000,     0.511840
9.000000,     0.562681
35.000000,     0.514866
13.000000,     0.541935
16.000000,     0.533506
36.000000,     0.514345
16.000000,     0.533460
24.000000,     0.521859
27.000000,     0.519284
40.000000,     0.512863
16.000000,     0.533485
10.000000,     0.555966
11.000000,     0.550367
41.000000,     0.512811
18.000000,     0.529802
21.000000,     0.525459
25.000000,     0.521224
30.000000,     0.517939
30.000000,     0.517803
13.000000,     0.542484
11.000000,     0.550952
53.000000,     0.511160
11.000000,     0.552558
37.000000,     0.516420
10.000000,     0.559209
10.000000,     0.558054
18.000000,     0.532754
16.000000,     0.537171
11.000000,     0.556187
66.000000,     0.512520
13.000000,     0.545828
9.000000,     0.567220
15.000000,     0.540897
20.000000,     0.532353
25.000000,     0.526833
17.000000,     0.537238
21.000000,     0.532610
10.000000,     0.561528
12.000000,     0.551269
14.000000,     0.544609
17.000000,     0.537167
15.000000,     0.541403
17.000000,     0.538760
20.000000,     0.531869
15.000000,     0.542784
30.000000,     0.522727
9.000000,     0.567451
20.000000,     0.531838
14.000000,     0.545898
27.000000,     0.524698
31.000000,     0.522510
14.000000,     0.542924
12.000000,     0.549931
18.000000,     0.535298
10.000000,     0.562018
58.000000,     0.513335
15.000000,     0.539533
42.000000,     0.516468
11.000000,     0.553491
20.000000,     0.530037
33.000000,     0.519042
17.000000,     0.535390
30.000000,     0.520333
27.000000,     0.521944
16.000000,     0.535156
31.000000,     0.518427
17.000000,     0.532702
20.000000,     0.528339
11.000000,     0.550960
12.000000,     0.547801
24.000000,     0.523247
17.000000,     0.532080
30.000000,     0.517974
17.000000,     0.532529
25.000000,     0.521187
15.000000,     0.535941
20.000000,     0.526826
14.000000,     0.538503
12.000000,     0.545785
38.000000,     0.513622
24.000000,     0.521835
12.000000,     0.545620
17.000000,     0.531561
21.000000,     0.525480
29.000000,     0.518108
15.000000,     0.536842
8.000000,     0.573525
35.000000,     0.515757
15.000000,     0.536822
17.000000,     0.532615
15.000000,     0.537508
18.000000,     0.532865
17.000000,     0.533496
12.000000,     0.548342
19.000000,     0.530931
58.000000,     0.512510
32.000000,     0.520379
14.000000,     0.541560
27.000000,     0.524390
13.000000,     0.544612
29.000000,     0.521161
35.000000,     0.518052
